Directory,Length,Biggest Branch,Smallest Branch,Farthest Leaf,Closest Leaf,# of Leaves,# of Species,# of Paralogs,# of Human seqs
/home/gideon/Documents/mphil_internship/Trees/23/2393.nh,14.575575,0.764264,0.0,"(Tree node 'ENSTNIP00000008395' (0x7fcbfb53cd5), 1.119214)","(Tree node 'FBpp0075387' (0x7fcbfb53c19), 0.4817349999999997)",131,67,64,0
/home/gideon/Documents/mphil_internship/Trees/23/2317.nh,23.609525999999992,4.09936,0.0,"(Tree node 'ENSOANP00000007771' (0x7fcbfb53489), 5.1506240000000005)","(Tree node 'ENSCSAVP00000005701' (0x7fcbfb53491), 0.7996980000000002)",133,67,66,0
/home/gideon/Documents/mphil_internship/Trees/23/2318.nh,18.826901,1.6842,0.0,"(Tree node 'ENSAMXP00000020545' (0x7fcbfb534cd), 1.929708)","(Tree node 'ENSOANP00000032853' (0x7fcbfd451c5), 0.8292539999999999)",133,67,66,0
/home/gideon/Documents/mphil_internship/Trees/23/2347.nh,21.960685999999992,1.21417,0.0,"(Tree node 'ENSORLP00000016457' (0x7fcbfd486c9), 2.231227)","(Tree node 'ENSLACP00000001945' (0x7fcbfd47685), 0.826381)",132,68,64,0
/home/gideon/Documents/mphil_internship/Trees/23/2329.nh,19.73090100000001,1.72324,0.0,"(Tree node 'ENSOANP00000001790' (0x7fcc001c841), 1.8201569999999996)","(Tree node 'ENSPMAP00000005698' (0x7fcc001c635), 0.5497319999999999)",133,65,68,0
/home/gideon/Documents/mphil_internship/Trees/23/2355.nh,22.018202999999986,3.51601,0.0,"(Tree node 'ENSSSCP00000025978' (0x7fcbfe0e4f5), 4.295475000000001)","(Tree node 'ENSAMXP00000002135' (0x7fcc001bced), 0.42438000000000015)",132,68,64,0
/home/gideon/Documents/mphil_internship/Trees/23/2315.nh,19.040806,1.18186,0.0,"(Tree node 'ENSAMXP00000022155' (0x7fcbfe0eda9), 1.2451205)","(Tree node 'ENSPSIP00000016217' (0x7fcbfe101b5), 0.6913805)",133,64,69,0
/home/gideon/Documents/mphil_internship/Trees/23/2367.nh,19.458274000000007,2.51992,0.0,"(Tree node 'ENSTNIP00000012790' (0x7fcbfc47199), 3.1930260000000015)","(Tree node 'FBpp0072939' (0x7fcbfc471c5), 0.5950090000000013)",132,66,66,0
/home/gideon/Documents/mphil_internship/Trees/23/2337.nh,21.696066000000002,1.36773,0.0,"(Tree node 'ENSXETP00000059890' (0x7fcbfc46861), 2.641724)","(Tree node 'ENSLACP00000014938' (0x7fcbfd5c8d5), 0.730936)",133,70,63,0
/home/gideon/Documents/mphil_internship/Trees/23/23.nh,141.44452899999996,4.75332,0.0,"(Tree node 'ENSDARP00000112282' (0x7fcbfe3e455), 6.4066030000000005)","(Tree node 'ENSCSAVP00000007628' (0x7fcbfd59435), 0.8745360000000001)",1010,75,935,0
/home/gideon/Documents/mphil_internship/Trees/23/235.nh,115.02426600000001,1.37309,0.0,"(Tree node 'ENSPMAP00000009726' (0x7fcbfc28ecd), 3.0194380000000005)","(Tree node 'ENSACAP00000012920' (0x7fcbffb6675), 1.193111000000001)",726,69,657,0
/home/gideon/Documents/mphil_internship/Trees/23/232.nh,106.47388200000012,0.822782,0.0,"(Tree node 'ENSOCUP00000022892' (0x7fcbfc1ba65), 1.6125605000000025)","(Tree node 'ENSPMAP00000002411' (0x7fcbfcde871), 0.3358355000000005)",729,64,665,0
/home/gideon/Documents/mphil_internship/Trees/23/2301.nh,24.02184600000002,3.35277,0.0,"(Tree node 'ENSOANP00000032136' (0x7fcbff7a835), 5.341808)","(Tree node 'YDR385W' (0x7fcbff7a869), 0.42773899999999954)",134,70,64,0
/home/gideon/Documents/mphil_internship/Trees/23/2310.nh,21.89544099999998,0.700122,0.0,"(Tree node 'ENSMODP00000015600' (0x7fcbff796bd), 1.7059240000000004)","(Tree node 'FBpp0289999' (0x7fcbff796dd), 0.6385840000000004)",133,67,66,0
/home/gideon/Documents/mphil_internship/Trees/23/236.nh,130.72623199999995,0.917694,0.0,"(Tree node 'ENSPMAP00000008552' (0x7fcc000978d), 1.565547000000001)","(Tree node 'ENSCINP00000026769' (0x7fcbff06975), 0.12468000000000037)",722,74,648,0
/home/gideon/Documents/mphil_internship/Trees/23/2328.nh,21.00935600000001,1.7587,0.0,"(Tree node 'ENSXMAP00000010884' (0x7fcbfc17b5d), 2.1890309999999995)","(Tree node 'ENSPMAP00000000995' (0x7fcc000a3bd), 1.4866809999999995)",133,66,67,0
/home/gideon/Documents/mphil_internship/Trees/23/2360.nh,25.353007999999992,1.29512,0.0,"(Tree node 'ENSCPOP00000018111' (0x7fcbff7bd6d), 2.741348)","(Tree node 'ENSPMAP00000007100' (0x7fcbfc177e5), 0.9223439999999997)",132,64,68,0
/home/gideon/Documents/mphil_internship/Trees/23/2391.nh,29.695846,2.48279,0.0,"(Tree node 'ENSLACP00000000503' (0x7fcbfc80af9), 3.0945810000000007)","(Tree node 'ENSLACP00000015934' (0x7fcbfc80a9d), 1.0489220000000004)",131,67,64,0
/home/gideon/Documents/mphil_internship/Trees/1/1.nh,100225.65854399961,100000.0,0.0,"(Tree node 'ENSOPRP00000016044' (0x7fcc01d5aa9), 100002.714056)","(Tree node 'ENSMLUP00000019979' (0x7fcbfc7f225), 0.070452)",1410,74,1336,0
/home/gideon/Documents/mphil_internship/Trees/25/2508.nh,18.856958000000013,1.42229,0.0,"(Tree node 'ENSCSAVP00000006263' (0x7fcc023cdd1), 1.85969)","(Tree node 'ENSLACP00000022396' (0x7fcc01d5985), 0.9139499999999995)",127,66,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2506.nh,13.125615000000018,0.480235,0.0,"(Tree node 'ENSOPRP00000007067' (0x7fcbfc7d661), 1.3631959999999999)","(Tree node 'ENSLOCP00000018833' (0x7fcbfc7d6d9), 0.22580699999999984)",127,63,64,0
/home/gideon/Documents/mphil_internship/Trees/25/2528.nh,20.7859515,1.55939,0.0,"(Tree node 'ENSCSAP00000005936' (0x7fcc023d9b5), 1.6349640000000003)","(Tree node 'FBpp0303611' (0x7fcc0261ed9), 0.8822300000000007)",127,68,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2537.nh,27.38495700000001,1.80158,0.0,"(Tree node 'ENSCSAVP00000010906' (0x7fcc02626a1), 2.031341)","(Tree node 'ENSLACP00000005443' (0x7fcc0264771), 0.5382880000000001)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2535.nh,14.174769999999993,0.687036,0.0,"(Tree node 'ENSOANP00000029516' (0x7fcc0232fc5), 1.0306729999999997)","(Tree node 'ENSLOCP00000012909' (0x7fcc0234431), 0.583776)",126,64,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2587.nh,19.77738500000001,1.04578,0.0,"(Tree node 'F41E7.2.3' (0x7fcc0232ff5), 1.727786)","(Tree node 'FBpp0079002' (0x7fcc0232fdd), 0.7202839999999999)",125,64,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2532.nh,13.887191999999997,0.918512,0.0,"(Tree node 'ENSGMOP00000012136' (0x7fcc03172fd), 1.4453749999999999)","(Tree node 'FBpp0079592' (0x7fcc0318cbd), 0.334871)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2579.nh,400028.2976860002,100000.0,0.0,"(Tree node 'ENSPSIP00000010363' (0x7fcc02f14c9), 100000.671599)","(Tree node 'ENSCPOP00000020201' (0x7fcc02f2f21), 0.44642)",125,63,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2562.nh,27.579373000000025,1.9866,0.0,"(Tree node 'ENSOANP00000026032' (0x7fcc02f4069), 2.995602)","(Tree node 'ENSCINP00000024199' (0x7fcc02f4071), 1.926989)",126,67,59,0
/home/gideon/Documents/mphil_internship/Trees/25/254.nh,98.24957599999985,1.80437,0.0,"(Tree node 'ENSCINP00000008692' (0x7fcc0268f5d), 4.2706230000000005)","(Tree node 'ENSOANP00000031971' (0x7fcc02995f9), 2.220446049250313e-16)",701,69,632,0
/home/gideon/Documents/mphil_internship/Trees/25/2561.nh,13.708191000000003,0.815437,0.0,"(Tree node 'ENSCSAP00000002646' (0x7fcc0294ef1), 1.4750109999999999)","(Tree node 'FBpp0074715' (0x7fcc02953d9), 0.656668)",126,70,56,0
/home/gideon/Documents/mphil_internship/Trees/25/2550.nh,21.58576500000001,1.51276,0.0,"(Tree node 'ENSXETP00000029911' (0x7fcc02e996d), 1.674588)","(Tree node 'ENSCINP00000028599' (0x7fcc02e99d5), 0.547773)",126,69,57,0
/home/gideon/Documents/mphil_internship/Trees/25/2531.nh,19.588789999999996,1.12654,0.0,"(Tree node 'ENSPFOP00000016979' (0x7fcc02e9a95), 1.791975)","(Tree node 'ENSPSIP00000008321' (0x7fcc02e9a65), 0.5164559999999998)",127,63,64,0
/home/gideon/Documents/mphil_internship/Trees/25/2556.nh,17.885237000000014,0.953173,0.0,"(Tree node 'ENSSSCP00000027693' (0x7fcbfce3dbd), 1.644386)","(Tree node 'T08B2.10' (0x7fcbfce31d5), 0.2954119999999998)",126,63,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2580.nh,14.807051999999993,0.683047,0.0,"(Tree node 'ENSXMAP00000000227' (0x7fcc01da7c9), 1.5180570000000002)","(Tree node 'ENSLACP00000023425' (0x7fcc01da6dd), 0.5523259999999999)",125,63,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2540.nh,23.974357000000005,1.43214,0.0,"(Tree node 'ENSOANP00000006913' (0x7fcc01d9189), 2.61981)","(Tree node 'M01F1.1' (0x7fcc01da7ed), 0.956931)",126,68,58,0
/home/gideon/Documents/mphil_internship/Trees/25/250.nh,96.27526799999991,1.88875,0.0,"(Tree node 'FBpp0079952' (0x7fcc01acc25), 2.097649)","(Tree node 'ENSPMAP00000007693' (0x7fcc01ab1c1), 0.542594)",706,70,636,0
/home/gideon/Documents/mphil_internship/Trees/25/2507.nh,16.113221,1.01497,0.0,"(Tree node 'ENSRNOP00000034829' (0x7fcc02d9609), 1.5241100000000003)","(Tree node 'ENSPMAP00000007843' (0x7fcc02d9629), 0.5622170000000002)",127,63,64,0
/home/gideon/Documents/mphil_internship/Trees/25/2558.nh,16.338327999999994,0.752774,0.0,"(Tree node 'ENSDORP00000007872' (0x7fcc02db9e5), 1.092398)","(Tree node 'ENSLOCP00000017577' (0x7fcc02db52d), 0.18833599999999973)",126,61,65,0
/home/gideon/Documents/mphil_internship/Trees/25/2591.nh,16.642159999999986,1.88855,0.0,"(Tree node 'FBpp0072987' (0x7fcc01c0c31), 1.88855)","(Tree node 'ENSPMAP00000000066' (0x7fcc01c0c29), 1.1862399999999997)",125,65,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2588.nh,27.25798900000001,2.9921,0.0,"(Tree node 'Y41E3.10b' (0x7fcc01bdeed), 3.978567000000001)","(Tree node 'FBpp0086720' (0x7fcbfdbac19), 0.7290190000000014)",125,69,56,0
/home/gideon/Documents/mphil_internship/Trees/25/2501.nh,9.687150000000003,0.353366,0.0,"(Tree node 'ENSOPRP00000007906' (0x7fcbfdb9411), 0.687843)","(Tree node 'ENSLAFP00000017694' (0x7fcbfdb94f1), 0.05533300000000001)",127,37,90,0
/home/gideon/Documents/mphil_internship/Trees/25/252.nh,88.58177400000011,2.35708,0.0,"(Tree node 'ENSPSIP00000009647' (0x7fcbff6bf51), 3.0359859999999994)","(Tree node 'ENSTGUP00000000078' (0x7fcbff69851), 1.2150479999999997)",704,70,634,0
/home/gideon/Documents/mphil_internship/Trees/25/2592.nh,17.966400999999998,0.834988,0.0,"(Tree node 'ENSOCUP00000012811' (0x7fcbff94e25), 1.252656)","(Tree node 'FBpp0084457' (0x7fcbff94e4d), 0.54216)",125,68,57,0
/home/gideon/Documents/mphil_internship/Trees/25/2545.nh,21.19281599999999,0.963779,0.0,"(Tree node 'ENSTNIP00000003968' (0x7fcbfdf991d), 2.1709059999999996)","(Tree node 'ENSLOCP00000011331' (0x7fcbff97999), 0.7035049999999999)",126,68,58,0
/home/gideon/Documents/mphil_internship/Trees/25/258.nh,88.23243599999986,1.7516,0.0,"(Tree node 'ENSPMAP00000002904' (0x7fcbfe94f65), 3.7102890000000004)","(Tree node 'ENSLACP00000006899' (0x7fcbfe98805), 0.553444)",698,68,630,0
/home/gideon/Documents/mphil_internship/Trees/25/2584.nh,21.025755999999994,0.930354,0.0,"(Tree node 'ENSPFOP00000004064' (0x7fcbfde3635), 2.0150620000000004)","(Tree node 'ENSLACP00000018578' (0x7fcbfde1ded), 0.5313590000000007)",125,63,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2549.nh,17.530956999999994,1.64878,0.0,"(Tree node 'ENSXETP00000011452' (0x7fcbfde4935), 1.9649560000000001)","(Tree node 'ENSLOCP00000002714' (0x7fcbfde4981), 1.255268)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2593.nh,29.81841700000002,3.21882,0.0,"(Tree node 'FBpp0073553' (0x7fcbfeeb0a9), 3.21882)","(Tree node 'ENSPMAP00000008185' (0x7fcbfee996d), 0.47418199999999994)",125,62,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2510.nh,19.01456199999999,1.75075,0.0,"(Tree node 'FBpp0082626' (0x7fcbfa51679), 1.7507499999999998)","(Tree node 'ENSPMAP00000009554' (0x7fcbfa51675), 1.0049599999999999)",127,65,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2583.nh,35.76194699999999,1.92278,0.0,"(Tree node 'FBpp0077561' (0x7fcbfa51691), 2.729609)","(Tree node 'ENSLACP00000017981' (0x7fcbfa539d9), 1.2947259999999994)",125,68,57,0
/home/gideon/Documents/mphil_internship/Trees/25/2527.nh,21.21750800000001,1.17547,0.0,"(Tree node 'ENSACAP00000005999' (0x7fcc0106b1d), 1.8367)","(Tree node 'ENSLOCP00000020794' (0x7fcc0105d59), 0.616851)",127,64,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2529.nh,19.113833999999983,1.27641,0.0,"(Tree node 'ENSAMXP00000017396' (0x7fcc002be5d), 1.7921739999999997)","(Tree node 'ENSCSAVP00000009210' (0x7fcc002be59), 0.7382769999999997)",127,67,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2578.nh,36.94942399999999,4.27484,0.0,"(Tree node 'FBpp0100055' (0x7fcc005f0d1), 5.028072)","(Tree node 'ENSDNOP00000031632' (0x7fcc005e0c9), 1.132406)",125,66,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2519.nh,18.670751999999997,0.634341,0.0,"(Tree node 'ENSCSAVP00000001860' (0x7fcc005e675), 1.7389700000000003)","(Tree node 'ENSLOCP00000019892' (0x7fcc005d8d1), 0.5562900000000001)",127,66,61,0
/home/gideon/Documents/mphil_internship/Trees/25/257.nh,56.23019299999999,1.72676,0.0,"(Tree node 'ENSCPOP00000016202' (0x7fcbfd85a39), 1.7956919999999994)","(Tree node 'ENSBTAP00000030047' (0x7fcbfdbdaa5), 0.47567899999999974)",699,46,653,0
/home/gideon/Documents/mphil_internship/Trees/25/2566.nh,19.989450000000016,1.00137,0.0,"(Tree node 'ENSXETP00000025818' (0x7fcc00f957d), 1.8947219999999994)","(Tree node 'YDL103C' (0x7fcc00f9591), 0.6734109999999993)",126,67,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2573.nh,34.36818100000003,2.19144,0.0,"(Tree node 'ENSTNIP00000004942' (0x7fcc00fcc09), 4.967285)","(Tree node 'ENSLACP00000005530' (0x7fcc00f95a9), 0.4308690000000001)",125,61,64,0
/home/gideon/Documents/mphil_internship/Trees/25/2503.nh,100045.09053,100000.0,0.0,"(Tree node 'ENSSSCP00000019498' (0x7fcc006edd1), 100002.478268)","(Tree node 'ENSPMAP00000007869' (0x7fcc006edb1), 0.7053530000000003)",127,70,57,0
/home/gideon/Documents/mphil_internship/Trees/25/2567.nh,35.86327799999997,2.78312,0.0,"(Tree node 'ENSMGAP00000008032' (0x7fcbfa05559), 3.8981489999999996)","(Tree node 'ENSLACP00000018201' (0x7fcbfa0558d), 0.8236039999999998)",125,64,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2597.nh,32.377139,1.48656,0.0,"(Tree node 'ENSDARP00000117699' (0x7fcbfecd831), 2.3631720000000005)","(Tree node 'ENSPMAP00000006838' (0x7fcbfecd871), 0.8250240000000006)",125,62,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2590.nh,16.961474000000003,2.04848,0.0,"(Tree node 'ENSPMAP00000002937' (0x7fcbfa5f459), 2.2665810000000004)","(Tree node 'ENSLOCP00000012559' (0x7fcbfeccd5d), 0.9817239999999999)",125,66,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2564.nh,21.46905699999999,1.02401,0.0,"(Tree node 'ENSCPOP00000017330' (0x7fcbfa60c9d), 3.1092779999999998)","(Tree node 'ENSMODP00000008726' (0x7fcbfa5f4b1), 0.372559)",126,60,66,0
/home/gideon/Documents/mphil_internship/Trees/25/2574.nh,13.465169000000001,0.570368,0.0,"(Tree node 'ENSSARP00000002818' (0x7fcbfb617d5), 0.9642090000000001)","(Tree node 'ENSOANP00000001256' (0x7fcbfb64909), 0.3718910000000001)",125,48,77,0
/home/gideon/Documents/mphil_internship/Trees/25/2505.nh,4000011.509269999,100000.0,0.0,"(Tree node 'ENSTBEP00000011234' (0x7fcbfb63985), 400000.356863)","(Tree node 'ENSLACP00000000720' (0x7fcbfb64989), 0.18519300000000002)",127,66,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2565.nh,15.634300000000012,1.57353,0.0,"(Tree node 'YJR135W-A' (0x7fcc0039055), 1.5735300000000005)","(Tree node 'ENSLOCP00000007289' (0x7fcc003bad5), 0.7854860000000004)",126,63,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2596.nh,16.514391000000007,0.668077,0.0,"(Tree node 'ENSRNOP00000067469' (0x7fcbfb7a08d), 1.1310300000000002)","(Tree node 'ENSOANP00000028060' (0x7fcbfb7b845), 0.39283799999999996)",125,41,84,0
/home/gideon/Documents/mphil_internship/Trees/25/2575.nh,14.561792000000008,1.9239,0.0,"(Tree node 'ENSOANP00000003906' (0x7fcbfc85df9), 1.9239030000000001)","(Tree node 'ENSLACP00000015432' (0x7fcbfb7aced), 1.093208)",125,64,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2509.nh,21.725158999999977,2.19155,0.0,"(Tree node 'ZC190.4' (0x7fcbfc8684d), 2.343866)","(Tree node 'ENSCSAVP00000015443' (0x7fcbfc88b39), 1.2665469999999996)",127,68,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2521.nh,20.750397999999976,1.9188,0.0,"(Tree node 'DY3.6' (0x7fcbfa55645), 2.147066)","(Tree node 'ENSLOCP00000021307' (0x7fcbfa55621), 1.088679)",127,68,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2511.nh,20.993798999999978,2.3707,0.0,"(Tree node 'ENSOARP00000021581' (0x7fcbfa55705), 2.370703)","(Tree node 'ENSXMAP00000010882' (0x7fcbfa5565d), 1.494145)",127,67,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2525.nh,21.401965999999994,0.987849,0.0,"(Tree node 'ENSTRUP00000034473' (0x7fcbfad3535), 1.804454)","(Tree node 'ENSMGAP00000016116' (0x7fcbfad3541), 2.7755575615628914e-17)",127,65,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2585.nh,18.151559000000006,1.53461,0.0,"(Tree node 'ENSOPRP00000004936' (0x7fcbfad21d1), 1.5346120000000003)","(Tree node 'ENSCINP00000026040' (0x7fcbfad1635), 0.623803)",125,69,56,0
/home/gideon/Documents/mphil_internship/Trees/25/2548.nh,15.011690999999988,0.392494,0.0,"(Tree node 'ENSSHAP00000017311' (0x7fcbfd6f5b9), 0.939503)","(Tree node 'ENSLOCP00000014319' (0x7fcbfd6eb09), 0.269587)",126,63,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2522.nh,21.17369349999999,0.753498,0.0,"(Tree node 'ENSMODP00000028685' (0x7fcbfd6e2e5), 1.171425)","(Tree node 'ENSLACP00000020977' (0x7fcbfd6e2e9), 0.5759139999999999)",127,59,68,0
/home/gideon/Documents/mphil_internship/Trees/25/2504.nh,21.045252000000016,1.4889,0.0,"(Tree node 'ENSACAP00000020879' (0x7fcbfe0beb5), 1.7841740000000001)","(Tree node 'ENSLACP00000014272' (0x7fcbfe09be5), 0.810292)",127,65,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2538.nh,23.885869999999997,3.00616,0.0,"(Tree node 'ENSSARP00000009174' (0x7fcbfb374b5), 4.173693000000001)","(Tree node 'FBpp0079949' (0x7fcbfe0c555), 0.763045)",126,69,57,0
/home/gideon/Documents/mphil_internship/Trees/25/2571.nh,19.019702000000017,2.9518,0.0,"(Tree node 'ENSDNOP00000029394' (0x7fcbfb372e1), 3.3309309999999996)","(Tree node 'ENSLOCP00000017670' (0x7fcbfb372dd), 0.403833)",125,65,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2568.nh,12.694739000000002,1.24343,0.0,"(Tree node 'C50B6.7' (0x7fcbfdc2955), 1.24343)","(Tree node 'FBpp0086136' (0x7fcbfdc2949), 0.34104999999999996)",125,65,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2552.nh,19.747515500000024,0.82577,0.0,"(Tree node 'ENSCINP00000033698' (0x7fcbfdc3749), 1.1462115000000002)","(Tree node 'ENSPSIP00000012951' (0x7fcbfcd3939), 0.46357500000000024)",126,63,63,0
/home/gideon/Documents/mphil_internship/Trees/25/2559.nh,12.978919999999993,0.65116,0.0,"(Tree node 'ENSTNIP00000014376' (0x7fcbfc5f625), 0.8829249999999998)","(Tree node 'ENSPMAP00000010114' (0x7fcbfc5fc11), 0.4841479999999999)",126,67,59,0
/home/gideon/Documents/mphil_internship/Trees/25/259.nh,124.66158599999984,1.56874,0.0,"(Tree node 'ENSCSAVP00000003451' (0x7fcbfdabbf5), 2.503044000000001)","(Tree node 'ENSLOCP00000004443' (0x7fcbfd90f5d), 0.6594490000000005)",693,76,617,0
/home/gideon/Documents/mphil_internship/Trees/25/2572.nh,21.275290000000012,0.865789,0.0,"(Tree node 'ENSDORP00000004285' (0x7fcc00c582d), 1.6807889999999999)","(Tree node 'ENSLACP00000001204' (0x7fcc00c6fb5), 0.526901)",125,66,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2555.nh,100016.93883100008,100000.0,0.0,"(Tree node 'ENSLOCP00000000882' (0x7fcc006a731), 100000.194934)","(Tree node 'ENSLACP00000003839' (0x7fcc006a7e1), 0.4179969999999996)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2534.nh,22.025889000000017,1.67216,0.0,"(Tree node 'Y37H9A.3' (0x7fcc0069a21), 1.67216)","(Tree node 'ENSCSAVP00000012405' (0x7fcc0069a31), 0.33660999999999996)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2524.nh,19.179147,0.970858,0.0,"(Tree node 'ENSTNIP00000011485' (0x7fcc01cf959), 1.5741490000000002)","(Tree node 'ENSLOCP00000013869' (0x7fcc01cf9a5), 0.29768899999999987)",127,59,68,0
/home/gideon/Documents/mphil_internship/Trees/25/2576.nh,15.265718999999997,1.18337,0.0,"(Tree node 'ENSORLP00000023669' (0x7fcc01179b5), 1.5681429999999998)","(Tree node 'ENSLOCP00000022419' (0x7fcc01cec1d), 0.347902)",125,66,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2551.nh,19.84484499999999,2.09561,0.0,"(Tree node 'FBpp0112360' (0x7fcc011661d), 2.09561)","(Tree node 'FBpp0074044' (0x7fcc0116621), 0.707284)",126,68,58,0
/home/gideon/Documents/mphil_internship/Trees/25/2512.nh,17.335031999999995,0.965675,0.0,"(Tree node 'ENSXMAP00000001450' (0x7fcc02e22d5), 1.6634890000000004)","(Tree node 'ENSLOCP00000009156' (0x7fcc02e44f5), 0.3465300000000001)",127,67,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2530.nh,18.129335000000008,2.09611,0.0,"(Tree node 'ENSTNIP00000016090' (0x7fcbff4b1b9), 2.8847)","(Tree node 'ENSMEUP00000010109' (0x7fcbff4b16d), 0.640146)",127,66,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2526.nh,16.282476,1.52924,0.0,"(Tree node 'YDR284C' (0x7fcc02a0a05), 1.52924)","(Tree node 'ENSCSAVP00000018509' (0x7fcc029fbfd), 0.917805)",127,67,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2581.nh,16.84227600000001,0.45689,0.0,"(Tree node 'ENSRNOP00000033444' (0x7fcc029ec81), 1.0872720000000002)","(Tree node 'ENSLACP00000016827' (0x7fcc029ec91), 0.47137700000000016)",125,63,62,0
/home/gideon/Documents/mphil_internship/Trees/25/2533.nh,18.187757000000015,1.17229,0.0,"(Tree node 'ENSCINP00000034242' (0x7fcc00bc3f9), 1.315812)","(Tree node 'ENSPSIP00000004897' (0x7fcc00baf25), 0.6653269999999998)",126,65,61,0
/home/gideon/Documents/mphil_internship/Trees/25/2557.nh,13.253897000000002,1.38844,0.0,"(Tree node 'YIR022W' (0x7fcbfef0df1), 1.38844)","(Tree node 'FBpp0081185' (0x7fcc00bc109), 0.467976)",126,69,57,0
/home/gideon/Documents/mphil_internship/Trees/25/2553.nh,22.368837000000013,0.716082,0.0,"(Tree node 'ENSTNIP00000004315' (0x7fcbfef47c9), 1.1465)","(Tree node 'ENSLOCP00000004976' (0x7fcbfef434d), 0.3922899999999999)",126,62,64,0
/home/gideon/Documents/mphil_internship/Trees/25/2586.nh,14.590405999999994,1.14411,0.0,"(Tree node 'ENSMLUP00000020353' (0x7fcc006244d), 1.221931)","(Tree node 'ENSLOCP00000010283' (0x7fcc0064959), 0.629265)",125,66,59,0
/home/gideon/Documents/mphil_internship/Trees/25/2577.nh,18.62838299999998,1.68068,0.0,"(Tree node 'ENSLOCP00000008476' (0x7fcbfcb06d5), 2.162382)","(Tree node 'ENSCSAVP00000004459' (0x7fcc00617ed), 1.054615)",125,67,58,0
/home/gideon/Documents/mphil_internship/Trees/25/2563.nh,19.77291400000002,0.818808,0.0,"(Tree node 'ENSDNOP00000024863' (0x7fcbfcaf47d), 1.4061475)","(Tree node 'ENSLOCP00000016208' (0x7fcc01b9299), 0.6408255000000004)",126,60,66,0
/home/gideon/Documents/mphil_internship/Trees/25/2599.nh,16.887112999999996,0.843843,0.0,"(Tree node 'ENSOARP00000001016' (0x7fcc01bc331), 1.2149060000000003)","(Tree node 'ENSPSIP00000010887' (0x7fcc01bc3d5), 0.6193050000000002)",125,68,57,0
/home/gideon/Documents/mphil_internship/Trees/25/2514.nh,25.171564999999983,3.97896,0.0,"(Tree node 'ENSLOCP00000022385' (0x7fcc00a5b81), 3.978960999999999)","(Tree node 'ENSLOCP00000003476' (0x7fcc00a4fb1), 1.674581)",127,62,65,0
/home/gideon/Documents/mphil_internship/Trees/25/25.nh,200158.1914369998,100000.0,0.0,"(Tree node 'ENSOANP00000014548' (0x7fcc02ac2c9), 100000.814921)","(Tree node 'ENSGGOP00000006692' (0x7fcbfe18ea9), 0.814921)",1009,69,940,0
/home/gideon/Documents/mphil_internship/Trees/25/2544.nh,20.667653999999974,1.56595,0.0,"(Tree node 'ENSAMXP00000014279' (0x7fcbfe1a5a1), 2.196668)","(Tree node 'ENSPMAP00000006334' (0x7fcbfe18ee9), 0.531704)",126,66,60,0
/home/gideon/Documents/mphil_internship/Trees/25/2547.nh,16.32381099999998,0.397272,0.0,"(Tree node 'ENSPFOP00000019515' (0x7fcc00a4e51), 1.095556)","(Tree node 'ENSLOCP00000012001' (0x7fcc00a4e19), 0.40851199999999993)",126,61,65,0
